DayType_i,Hour,Air Temperature (degC),Energy Demand (kWh),Irradiance (W/m2),DUoS export (GBP/kWh),DUoS import (GBP/kWh),Wholesale (GBP/kWh),Misc (GBP/kWh),Export Price (GBP/kWh),Import Price (GBP/kWh),DRH (GBP/MW/hr),DRL (GBP/MW/hr)
7,5,2.7697818181818183,106.09681147873485,0.16473636363636365,0.00032,0.00035,0.07067772727272727,0.16,0.07099772727272727,0.23102772727272727,-3.7613636363636362,9.328181818181818
7,6,2.937672727272727,101.99727297152272,16.49071818181818,0.006669999999999999,0.007449999999999999,0.07979045454545453,0.16,0.0864604545454545,0.24724045454545454,-3.7613636363636362,9.328181818181818
7,7,3.9449181818181818,100.1882267999015,84.45989090909092,0.006669999999999999,0.007449999999999999,0.07668363636363636,0.16,0.08335363636363634,0.24413363636363636,-2.1913636363636364,7.6863636363636365
7,8,5.110981818181818,105.27843096706061,189.44804545454545,0.006669999999999999,0.007449999999999999,0.0692181818181818,0.16,0.0758881818181818,0.2366681818181818,-2.1913636363636364,7.6863636363636365
7,9,6.353172727272727,106.20587075141397,300.6487272727273,0.006669999999999999,0.007449999999999999,0.060614999999999995,0.16,0.06728499999999998,0.228065,-2.1913636363636364,7.6863636363636365
7,10,7.471954545454546,107.30992362351664,400.18882727272734,0.006669999999999999,0.007449999999999999,0.055593181818181805,0.16,0.06226318181818181,0.22304318181818183,-2.1913636363636364,7.6863636363636365
7,11,8.352872727272727,112.72401195507577,470.95870909090905,0.006669999999999999,0.007449999999999999,0.053994999999999994,0.16,0.06066499999999999,0.221445,-2.0145454545454546,9.07
7,12,9.026572727272727,111.8713541321894,509.2140727272727,0.006669999999999999,0.007449999999999999,0.04748454545454545,0.16,0.05415454545454543,0.21493454545454546,-2.0145454545454546,9.07
7,13,9.464818181818181,104.64800180187122,509.7838181818182,0.006669999999999999,0.007449999999999999,0.04562363636363635,0.16,0.052293636363636355,0.21307363636363635,-2.0145454545454546,9.07
7,14,9.6752,104.47703596395633,477.2233545454546,0.006669999999999999,0.007449999999999999,0.047317727272727254,0.16,0.05398772727272725,0.21476772727272725,-2.0145454545454546,9.07
7,15,9.663490909090909,97.60225370053787,416.78759090909085,0.006669999999999999,0.007449999999999999,0.056993181818181804,0.16,0.0636631818181818,0.2244431818181818,-4.247272727272727,9.998636363636363
7,16,9.447209090909091,94.76502602324821,331.3525818181818,0.05743,0.06809,0.07037136363636363,0.16,0.12780136363636363,0.29846136363636366,-4.247272727272727,9.998636363636363
7,17,9.013145454545453,95.17308876214942,236.26812727272727,0.05743,0.06809,0.08223727272727271,0.16,0.13966727272727272,0.31032727272727273,-4.247272727272727,9.998636363636363
7,18,8.274472727272727,98.32438221810607,135.06154545454544,0.05743,0.06809,0.08447227272727272,0.16,0.1419022727272727,0.3125622727272727,-4.247272727272727,9.998636363636363
7,19,7.052354545454546,93.88959266106818,49.083372727272724,0.006669999999999999,0.007449999999999999,0.08000090909090908,0.16,0.08667090909090903,0.24745090909090905,-2.563181818181818,6.627272727272728
7,20,5.756518181818182,82.06459145484042,4.756154545454546,0.006669999999999999,0.007449999999999999,0.06822181818181818,0.16,0.07489181818181816,0.23567181818181818,-2.563181818181818,6.627272727272728
7,21,5.059990909090909,62.61841827255526,0.0,0.00032,0.00035,0.054790454545454545,0.16,0.05511045454545454,0.21514045454545452,-2.563181818181818,6.627272727272728
7,22,4.607745454545455,59.983142901598484,0.0,0.00032,0.00035,0.04992090909090907,0.16,0.050240909090909086,0.2102709090909091,-2.563181818181818,6.627272727272728
7,23,4.237881818181818,65.28020203435607,0.0,0.00032,0.00035,0.043178636363636363,0.16,0.043498636363636364,0.20352863636363636,-0.6595454545454547,7.331818181818182
8,0,3.3459250000000003,67.98597290372916,0.0,0.00032,0.00035,0.03918375,0.16,0.039503750000000004,0.19953375,-0.18500000000000008,5.72375
8,1,3.0448000000000004,63.79658425614205,0.0,0.00032,0.00035,0.03714625,0.16,0.03746625,0.19749624999999998,-0.18500000000000008,5.72375
8,2,2.794225,66.42543440716666,0.0,0.00032,0.00035,0.03305500000000003,0.16,0.03337500000000002,0.193405,-0.18500000000000008,5.72375
8,3,2.58345,66.0662712223482,0.0,0.00032,0.00035,0.03191625,0.16,0.032236250000000015,0.19226625,-1.2850000000000001,7.34875
8,4,2.397825,68.07816694566667,0.0,0.00032,0.00035,0.03210125,0.16,0.03242125,0.19245125,-1.2850000000000001,7.34875
8,5,2.231775,97.63889799372619,0.169475,0.00032,0.00035,0.03546500000000001,0.16,0.03578500000000001,0.195815,-1.2850000000000001,7.34875
8,6,2.436575,99.38438854182144,19.060925,0.00032,0.00035,0.03743125,0.16,0.03775125,0.19778125,-1.2850000000000001,7.34875
8,7,3.6683,90.93213870438393,89.196575,0.00032,0.00035,0.03750374999999999,0.16,0.03782375,0.19785375,0.17999999999999994,6.3425
8,8,4.750275,98.70412057742263,184.70535,0.00032,0.00035,0.0389725,0.16,0.039292499999999994,0.1993225,0.17999999999999994,6.3425
8,9,5.9434,104.85061416960417,299.884675,0.00667,0.00745,0.037511249999999996,0.16,0.044181249999999984,0.20496124999999998,0.17999999999999994,6.3425
8,10,7.097925,101.21956176883631,415.1678,0.00667,0.00745,0.03548874999999997,0.16,0.042158749999999995,0.20293875,0.17999999999999994,6.3425
8,11,8.0488,111.07815799018749,501.82407500000005,0.00667,0.00745,0.035575,0.16,0.042245,0.203025,1.97375,7.98625
8,12,8.80275,112.22405635069315,551.57855,0.00667,0.00745,0.02783624999999999,0.16,0.03450624999999999,0.19528625,1.97375,7.98625
8,13,9.2947,100.27064322251299,549.0436,0.00667,0.00745,0.024198749999999998,0.16,0.03086875000000001,0.19164875,1.97375,7.98625
8,14,9.540025,93.32337240485417,515.367575,0.00667,0.00745,0.0258975,0.16,0.0325675,0.19334749999999998,1.97375,7.98625
8,15,9.55525,79.6835635823125,453.09049999999996,0.00667,0.00745,0.036813749999999985,0.16,0.04348374999999996,0.20426375,-3.215,10.28
8,16,9.340075,76.28991528564583,361.695125,0.00667,0.00745,0.05252624999999998,0.16,0.059196249999999964,0.21997624999999998,-3.215,10.28
8,17,8.901675000000001,75.96494182629166,256.874775,0.00667,0.00745,0.06732999999999999,0.16,0.07399999999999995,0.23478,-3.215,10.28
8,18,8.20705,79.80639990041666,150.82095,0.00667,0.00745,0.06803499999999998,0.16,0.074705,0.235485,-3.215,10.28
8,19,7.06335,78.8682446131642,58.396475,0.00667,0.00745,0.06712999999999998,0.16,0.07379999999999998,0.23458,-1.1624999999999999,6.07
8,20,5.63375,74.023479010375,5.5728,0.00667,0.00745,0.05812375,0.16,0.06479375,0.22557375,-1.1624999999999999,6.07
8,21,4.81645,61.758961766604166,0.0,0.00032,0.00035,0.04238249999999999,0.16,0.0427025,0.2027325,-1.1624999999999999,6.07
8,22,4.318725,62.5903646241875,0.0,0.00032,0.00035,0.03675374999999999,0.16,0.03707374999999999,0.19710375,-1.1624999999999999,6.07
8,23,3.905425,67.35693736952084,0.0,0.00032,0.00035,0.033396250000000016,0.16,0.03371625000000002,0.19374625,0.47124999999999995,6.26875
9,0,6.843234782608695,72.2777863214203,0.0,0.00032,0.00035,0.06069956521739129,0.16,0.06101956521739129,0.2210495652173913,-4.293478260869565,6.493913043478261
9,1,6.564,68.2807627175559,0.0,0.00032,0.00035,0.05814608695652172,0.16,0.05846608695652174,0.21849608695652173,-4.293478260869565,6.493913043478261
9,2,6.341052173913043,71.82093302805443,0.0,0.00032,0.00035,0.05653,0.16,0.05685,0.21688000000000002,-4.293478260869565,6.493913043478261
9,3,6.152982608695652,66.4677258521325,0.0,0.00032,0.00035,0.05794478260869564,0.16,0.058264782608695644,0.21829478260869567,-6.526521739130436,7.102608695652173
9,4,5.98788695652174,70.52079381074327,0.19844347826086955,0.00032,0.00035,0.06430260869565216,0.16,0.06462260869565217,0.22465260869565218,-6.526521739130436,7.102608695652173
9,5,6.090852173913043,112.91994076420706,15.663104347826087,0.00032,0.00035,0.08000086956521738,0.16,0.08032086956521738,0.24035086956521737,-6.526521739130436,7.102608695652173
9,6,6.8725826086956525,110.97759293865687,71.49651304347826,0.00667,0.00745,0.0855795652173913,0.16,0.09224956521739126,0.2530295652173913,-6.526521739130436,7.102608695652173
9,7,7.723643478260869,109.02476782911593,153.8674,0.00667,0.00745,0.08627173913043476,0.16,0.09294173913043474,0.2537217391304348,-5.780869565217392,6.191739130434782
9,8,8.660834782608696,113.32240020913044,262.6325304347826,0.00667,0.00745,0.08365304347826086,0.16,0.09032304347826084,0.2511030434782609,-5.780869565217392,6.191739130434782
9,9,9.671869565217392,110.36337133644307,373.994052173913,0.00667,0.00745,0.07742478260869565,0.16,0.08409478260869563,0.24487478260869563,-5.780869565217392,6.191739130434782
9,10,10.525817391304347,110.65467563109961,460.80845217391305,0.00667,0.00745,0.07385608695652172,0.16,0.08052608695652168,0.2413060869565217,-5.780869565217392,6.191739130434782
9,11,11.24255652173913,113.28368520185404,528.2847652173913,0.00667,0.00745,0.0708578260869565,0.16,0.07752782608695648,0.2383078260869565,-5.229130434782609,7.306956521739131
9,12,11.819678260869566,113.20093941239854,562.7958086956521,0.00667,0.00745,0.06457173913043478,0.16,0.07124173913043476,0.23202173913043478,-5.229130434782609,7.306956521739131
9,13,12.20455652173913,107.94989283765942,562.3381130434783,0.00667,0.00745,0.06071782608695652,0.16,0.06738782608695651,0.22816782608695654,-5.229130434782609,7.306956521739131
9,14,12.410565217391303,107.68148262973914,541.8708173913044,0.00667,0.00745,0.06221739130434782,0.16,0.06888739130434779,0.22966739130434782,-5.229130434782609,7.306956521739131
9,15,12.39468695652174,101.22243591263043,482.07597391304347,0.00667,0.00745,0.06963565217391304,0.16,0.07630565217391302,0.23708565217391303,-7.023913043478261,7.132173913043478
9,16,12.190591304347826,100.04271320476812,398.84686956521745,0.05743,0.06809,0.08007173913043476,0.16,0.13750173913043479,0.30816173913043476,-7.023913043478261,7.132173913043478
9,17,11.808634782608694,102.28609692514054,304.7216347826087,0.05743,0.06809,0.0906295652173913,0.16,0.1480595652173913,0.3187195652173913,-7.023913043478261,7.132173913043478
9,18,11.26848695652174,102.74674692703623,212.11013043478263,0.05743,0.06809,0.09434565217391302,0.16,0.15177565217391303,0.322435652173913,-7.023913043478261,7.132173913043478
9,19,10.528173913043478,93.75002747789131,120.97126956521738,0.00667,0.00745,0.08922173913043477,0.16,0.09589173913043476,0.2566717391304348,-5.742608695652175,6.131304347826087
9,20,9.461191304347825,84.4127158372029,46.18923478260869,0.00667,0.00745,0.08158782608695651,0.16,0.0882578260869565,0.24903782608695654,-5.742608695652175,6.131304347826087
9,21,8.252443478260869,71.40927419963695,5.064973913043478,0.00032,0.00035,0.07179391304347822,0.16,0.07211391304347824,0.23214391304347828,-5.742608695652175,6.131304347826087
9,22,7.572982608695652,68.21374445647412,0.0,0.00032,0.00035,0.07298652173913042,0.16,0.07330652173913042,0.23333652173913044,-5.742608695652175,6.131304347826087
9,23,7.151295652173913,71.89265860573396,0.0,0.00032,0.00035,0.06614521739130433,0.16,0.06646521739130434,0.22649521739130435,-4.3108695652173905,6.678260869565217
10,0,5.93615,68.6503844371875,0.0,0.00032,0.00035,0.06949374999999999,0.16,0.06981375000000001,0.22984375,-6.1825,6.845
10,1,5.6752,64.55440175583334,0.0,0.00032,0.00035,0.06739999999999999,0.16,0.06772,0.22775,-6.1825,6.845
10,2,5.3759,67.199230583125,0.0,0.00032,0.00035,0.064845,0.16,0.065165,0.225195,-6.1825,6.845
10,3,5.18225,60.156430039875,0.0,0.00032,0.00035,0.06489125,0.16,0.06521125,0.22524125,-6.715,7.0375
10,4,5.08645,65.36327110629166,0.06915,0.00032,0.00035,0.06306374999999999,0.16,0.06338374999999999,0.22341375,-6.715,7.0375
10,5,5.18635,97.93978901054166,13.513375,0.00032,0.00035,0.06133749999999999,0.16,0.06165749999999999,0.22168749999999998,-6.715,7.0375
10,6,5.9906500000000005,99.2251304943125,68.916175,0.00032,0.00035,0.06236499999999999,0.16,0.06268499999999999,0.222715,-6.715,7.0375
10,7,6.936775000000001,92.52595006772917,159.876225,0.00032,0.00035,0.07108124999999998,0.16,0.07140124999999999,0.23143125,-4.85875,6.66375
10,8,7.886925,106.22746650910418,279.928375,0.00032,0.00035,0.07602624999999995,0.16,0.07634624999999999,0.23637625,-4.85875,6.66375
10,9,8.8429,113.65009966404168,381.49625000000003,0.00667,0.00745,0.0716225,0.16,0.07829249999999999,0.2390725,-4.85875,6.66375
10,10,9.662025,114.99608623654167,450.209025,0.00667,0.00745,0.06751749999999998,0.16,0.07418749999999998,0.2349675,-4.85875,6.66375
10,11,10.38475,116.99119097822917,521.50395,0.00667,0.00745,0.063015,0.16,0.06968499999999998,0.230465,-3.2075,7.8862499999999995
10,12,10.926975,119.377405494,556.5483,0.00667,0.00745,0.05620874999999999,0.16,0.06287874999999994,0.22365875,-3.2075,7.8862499999999995
10,13,11.2562,112.39399293845833,559.1418249999999,0.00667,0.00745,0.05177125,0.16,0.05844125,0.21922125,-3.2075,7.8862499999999995
10,14,11.432475,104.3801852658125,535.465,0.00667,0.00745,0.05594999999999997,0.16,0.06261999999999997,0.2234,-3.2075,7.8862499999999995
10,15,11.416525,92.7814689583125,476.50690000000003,0.00667,0.00745,0.0655225,0.16,0.07219249999999998,0.2329725,-6.74375,7.8149999999999995
10,16,11.232625,89.45274285958334,399.248325,0.00667,0.00745,0.0728875,0.16,0.07955749999999998,0.24033749999999998,-6.74375,7.8149999999999995
10,17,10.891675,86.17559102197916,307.87625,0.00667,0.00745,0.08525499999999998,0.16,0.09192499999999997,0.25270499999999996,-6.74375,7.8149999999999995
10,18,10.383,86.64278817787299,211.129625,0.00667,0.00745,0.09323375,0.16,0.09990375,0.26068375,-6.74375,7.8149999999999995
10,19,9.68275,81.04442241664583,117.455925,0.00667,0.00745,0.09243499999999995,0.16,0.09910499999999994,0.259885,-6.4312499999999995,6.41375
10,20,8.67865,77.17235220109085,42.456325,0.00667,0.00745,0.08461624999999998,0.16,0.09128624999999997,0.25206625,-6.4312499999999995,6.41375
10,21,7.4955750000000005,64.92943249454167,3.58725,0.00032,0.00035,0.07349624999999999,0.16,0.07381624999999999,0.23384625,-6.4312499999999995,6.41375
10,22,6.884325,63.115986166166664,0.0,0.00032,0.00035,0.07139124999999999,0.16,0.07171124999999999,0.23174125,-6.4312499999999995,6.41375
10,23,6.5554,66.46961236702083,0.0,0.00032,0.00035,0.06539375,0.16,0.06571375,0.22574375,-6.0875,6.57875
11,0,10.251949999999999,75.0289725557381,0.0,0.00032,0.00035,0.06726115476190474,0.16,0.06758115476190475,0.22761115476190472,-2.617142857142857,7.4852380952380955
11,1,9.86544,69.39373155471785,0.0,0.00032,0.00035,0.06482424999999999,0.16,0.06514424999999999,0.22517424999999996,-2.617142857142857,7.4852380952380955
11,2,9.53489,72.45499622947976,0.0,0.00032,0.00035,0.06364092857142857,0.16,0.06396092857142857,0.22399092857142855,-2.617142857142857,7.4852380952380955
11,3,9.271429999999999,68.31655035788333,0.0,0.00032,0.00035,0.06477885714285714,0.16,0.06509885714285715,0.22512885714285713,-5.210952380952381,9.734761904761905
11,4,9.105500000000001,68.65802752040238,3.56044,0.00032,0.00035,0.07437875,0.16,0.07469875,0.23472875,-5.029999999999999,9.953809523809523
11,5,9.562059999999999,90.04192409282619,43.30825,0.00032,0.00035,0.09096292857142854,0.16,0.09128292857142856,0.25131292857142856,-5.029999999999999,9.953809523809523
11,6,10.36256,97.72890626183525,118.50345999999999,0.00667,0.00745,0.0910145595238095,0.16,0.09768455952380947,0.25846455952380953,-5.029999999999999,9.953809523809523
11,7,11.2101,105.18004932714787,218.12374,0.00667,0.00745,0.08999286904761904,0.16,0.09666286904761903,0.25744286904761904,-2.519047619047619,7.074285714285715
11,8,12.224979999999999,112.901238918213,325.35712,0.00667,0.00745,0.0849343095238095,0.16,0.09160430952380948,0.2523843095238095,-2.6095238095238096,7.074285714285715
11,9,13.228819999999999,107.8639768281251,424.55966,0.00667,0.00745,0.0761805476190476,0.16,0.08285054761904759,0.24363054761904762,-2.6095238095238096,7.074285714285715
11,10,14.11644,103.0743179084595,523.5537400000001,0.00667,0.00745,0.07502367857142855,0.16,0.08169367857142854,0.2424736785714286,-2.6095238095238096,7.074285714285715
11,11,14.83363,111.33421356748116,589.11005,0.00667,0.00745,0.07147414285714283,0.16,0.07814414285714281,0.23892414285714286,-1.7480952380952381,8.72857142857143
11,12,15.37709,112.25820815138222,623.0410300000001,0.00667,0.00745,0.06528623809523808,0.16,0.07195623809523807,0.2327362380952381,-1.8385714285714285,8.476190476190476
11,13,15.714369999999999,106.60920166830476,618.0012399999999,0.00667,0.00745,0.06153340476190474,0.16,0.06820340476190474,0.22898340476190474,-1.8385714285714285,8.476190476190476
11,14,15.875649999999998,107.0705740368082,588.8199,0.00667,0.00745,0.06202133333333332,0.16,0.06869133333333331,0.2294713333333333,-1.8385714285714285,8.476190476190476
11,15,15.85849,100.55684416234047,531.61816,0.00667,0.00745,0.0701502857142857,0.16,0.07682028571428569,0.23760028571428574,-5.826666666666666,9.055714285714284
11,16,15.68117,97.57553324192068,452.94017,0.05743,0.06809,0.08178169047619047,0.16,0.13921169047619047,0.30987169047619045,-5.826666666666666,9.265238095238095
11,17,15.31786,96.11633259105054,356.45604,0.05743,0.06809,0.09641723809523808,0.16,0.1538472380952381,0.32450723809523807,-5.826666666666666,9.265238095238095
11,18,14.78979,98.4164429188398,255.91144,0.05743,0.06809,0.1033322857142857,0.16,0.1607622857142857,0.3314222857142857,-5.826666666666666,9.265238095238095
11,19,14.11225,94.8749037919857,162.57046,0.00667,0.00745,0.10206767857142855,0.16,0.10873767857142855,0.26951767857142855,-4.574285714285715,6.904761904761905
11,20,13.208429999999998,97.57739850091667,84.28335999999999,0.00667,0.00745,0.09402416666666666,0.16,0.10069416666666664,0.2614741666666667,-4.383333333333333,6.847619047619048
11,21,11.95874,78.64209821400596,22.47152,0.00032,0.00035,0.07992114285714283,0.16,0.08024114285714283,0.24027114285714285,-4.383333333333333,6.847619047619048
11,22,10.9333,67.2217885106488,0.10519999999999999,0.00032,0.00035,0.07716693333333331,0.16,0.07748693333333331,0.23751693333333335,-4.383333333333333,6.847619047619048
11,23,10.41408,69.73688970840833,0.0,0.00032,0.00035,0.0692108476190476,0.16,0.06953084761904761,0.2295608476190476,-2.4899999999999998,7.566666666666667
12,0,10.17116,76.41858133203333,0.0,0.00032,0.00035,0.05857604999999998,0.16,0.05889605,0.21892605,-2.482,6.975
12,1,9.8383,70.80318592301667,0.0,0.00032,0.00035,0.05288254999999999,0.16,0.05320255,0.21323255,-2.482,6.975
12,2,9.51642,73.820701463,0.0,0.00032,0.00035,0.04962239999999999,0.16,0.049942399999999984,0.2099724,-2.482,6.975
12,3,9.2197,67.67717008101667,0.0,0.00032,0.00035,0.04924639999999999,0.16,0.04956639999999999,0.2095964,-2.87,7.4
12,4,9.05766,70.01707537831666,3.38382,0.00032,0.00035,0.049009049999999985,0.16,0.04932904999999999,0.20935905,-2.87,7.4
12,5,9.57376,91.6218481637,42.869440000000004,0.00032,0.00035,0.0526436,0.16,0.0529636,0.21299359999999998,-2.87,7.4
12,6,10.49944,89.72718848531666,111.56092000000001,0.00032,0.00035,0.05083969999999999,0.16,0.051159699999999995,0.21118969999999998,-2.87,7.4
12,7,11.384640000000001,89.6465483479,203.88274,0.00032,0.00035,0.058269499999999995,0.16,0.0585895,0.21861950000000002,-1.0390000000000001,6.362
12,8,12.43464,100.21893587841666,306.52458,0.00032,0.00035,0.05972385,0.16,0.060043849999999996,0.22007385,-1.0390000000000001,6.362
12,9,13.46496,109.64602977518334,394.4817,0.00667,0.00745,0.060511249999999996,0.16,0.06718124999999996,0.22796124999999998,-1.0390000000000001,6.362
12,10,14.37394,109.20307657949999,488.30922,0.00667,0.00745,0.057229449999999994,0.16,0.06389944999999998,0.22467945,-1.0390000000000001,6.362
12,11,15.12448,111.32265903361667,553.84134,0.00667,0.00745,0.054980150000000005,0.16,0.06165015,0.22243015000000002,-0.3570000000000001,7.919
12,12,15.67748,114.51460272075,582.06942,0.00667,0.00745,0.047856899999999994,0.16,0.0545269,0.2153069,-0.3570000000000001,7.919
12,13,16.074720000000003,106.00678137291666,579.89302,0.00667,0.00745,0.04334464999999999,0.16,0.05001464999999998,0.21079464999999997,-0.3570000000000001,7.919
12,14,16.33904,108.73465908456667,555.41422,0.00667,0.00745,0.04788974999999998,0.16,0.05455974999999998,0.21533974999999997,-0.3570000000000001,7.919
12,15,16.40606,92.02728607426667,497.71898,0.00667,0.00745,0.060426449999999986,0.16,0.06709644999999997,0.22787644999999998,-5.745,7.965999999999999
12,16,16.290699999999998,89.29184712883333,420.40198,0.00667,0.00745,0.07754604999999998,0.16,0.08421604999999996,0.24499605,-5.745,7.965999999999999
12,17,16.029919999999997,85.31741848154999,341.1499,0.00667,0.00745,0.09116849999999996,0.16,0.09783849999999993,0.2586185,-5.745,7.965999999999999
12,18,15.594579999999999,87.4183115907,252.68792,0.00667,0.00745,0.09746949999999996,0.16,0.10413949999999997,0.26491950000000003,-5.745,7.965999999999999
12,19,14.93526,83.78937002461666,154.84052000000003,0.00667,0.00745,0.09738804999999999,0.16,0.10405804999999999,0.26483805,-4.362,6.359
12,20,14.00834,86.4410127544,77.98922,0.00667,0.00745,0.09373074999999997,0.16,0.10040074999999996,0.26118074999999996,-4.362,6.359
12,21,12.72448,74.59776167383333,20.028579999999998,0.00032,0.00035,0.081231,0.16,0.081551,0.241581,-4.362,6.359
12,22,11.735240000000001,67.84297976151666,0.08256,0.00032,0.00035,0.07714166666666664,0.16,0.07746166666666664,0.23749166666666666,-4.362,6.359
12,23,11.22726,71.52773102841667,0.0,0.00032,0.00035,0.06570683333333333,0.16,0.06602683333333334,0.22605683333333335,-2.5100000000000002,6.893000000000001
13,0,11.408133333333334,74.88909151000455,0.0,0.00032,0.00035,0.06687142857142857,0.16,0.06719142857142857,0.22722142857142857,3.7547619047619043,9.987142857142857
13,1,11.130895238095238,69.2209849245805,0.0,0.00032,0.00035,0.061870952380952374,0.16,0.06219095238095239,0.22222095238095238,3.7547619047619043,9.987142857142857
13,2,10.896295238095238,72.35221102825851,0.0,0.00032,0.00035,0.06113999999999999,0.16,0.061459999999999994,0.22149000000000002,3.7547619047619043,9.987142857142857
13,3,10.712685714285714,68.20099194750794,0.0,0.00032,0.00035,0.06518523809523809,0.16,0.06550523809523809,0.22553523809523807,3.7547619047619043,9.987142857142857
13,4,10.550914285714285,68.98804965134353,0.9560000000000001,0.00032,0.00035,0.07512428571428571,0.16,0.07544428571428571,0.23547428571428572,2.932857142857143,10.394285714285715
13,5,10.821676190476191,89.90767762770749,28.61727619047619,0.00032,0.00035,0.09137809523809522,0.16,0.09169809523809522,0.25172809523809525,2.932857142857143,10.394285714285715
