DayType_i,Hour,Electricity demand (kWh),Heating demand (kWh),Import var. price (USD/kWh),Export price LMP (USD/kWh),Air Temperature (degC),Irradiance (W/m2),Fixed import price (USD/hr),Cons. Period
18,17,192.1633453,9.522360763,0.034097167,0.016546296,35.310250000000000,855.67175,,Base
18,18,186.2381095,8.185562497,0.034097167,0.017483463,37.6315,967.35985,,Base
18,19,179.4357356,7.851237787,0.053348121,0.016213348,39.32345,1014.4108,,Mid-Peak
18,20,170.6358544,8.183958204,0.053348121,0.01616709,40.413400000000000,993.6269500000000,,Mid-Peak
18,21,165.4404263,8.148176154,0.053348121,0.016064613,40.963750000000000,900.18265,,Mid-Peak
18,22,158.9850776,7.227293804,0.053348121,0.017179853,40.96785,749.9492,,Mid-Peak
18,23,156.9221331,7.919994097,0.053348121,0.016614796,40.459,568.26675,,Mid-Peak
19,0,159.3998564,17.31632833,0.034768521,0.024208036,41.795545454545500,348.6861,0.046334993,Base
19,1,159.4531863,21.49886293,0.034768521,0.023071397,39.98614545454550,153.3842909090910,0.046334993,Base
19,2,160.0593842,24.91112034,0.034768521,0.022451474,36.8665,17.429118181818200,0.046334993,Base
19,3,160.1917054,27.93041349,0.034768521,0.022054814,34.60458181818180,0.0,0.046334993,Base
19,4,160.3773943,30.80039876,0.034768521,0.021964977,33.13036363636360,0.0,0.046334993,Base
19,5,163.1477744,33.14477579,0.034768521,0.021873454,31.945000000000000,0.0,0.046334993,Base
19,6,166.9089902,35.57299015,0.054565292,0.021854797,31.03388181818180,0.0,0.046334993,Mid-Peak
19,7,175.6631941,44.63837536,0.054565292,0.022906263,30.25469090909090,0.0,0.046334993,Mid-Peak
19,8,201.2843883,42.42007165,0.054565292,0.023921631,29.530327272727300,0.0,0.046334993,Mid-Peak
19,9,233.5410288,31.11476239,0.054565292,0.02530669,28.858727272727300,0.0,0.046334993,Mid-Peak
19,10,263.9842483,20.98223424,0.054565292,0.025169219,28.247718181818200,0.0,0.046334993,Mid-Peak
19,11,295.1747997,19.79238211,0.054565292,0.048361143,27.729863636363600,0.0,0.046334993,Mid-Peak
19,12,293.554894,17.21211783,0.054565292,0.058786365,27.29889090909090,3.537836363636360,0.046334993,Mid-Peak
19,13,291.0355644,16.77233817,0.054565292,0.099274797,28.239609090909100,99.56307272727270,0.046334993,Mid-Peak
19,14,302.4720994,18.7317301,0.054565292,0.12019786,30.586572727272700,279.02216363636400,0.046334993,Mid-Peak
19,15,252.181671,15.514377,0.054565292,0.12951299,33.46688181818180,471.84136363636400,0.046334993,Mid-Peak
19,16,192.6793782,9.253470998,0.054565292,0.154620036,36.26025454545450,651.5223909090910,0.046334993,Mid-Peak
19,17,185.3450664,7.359011054,0.054565292,0.128866545,38.848209090909100,799.8294000000000,0.046334993,Mid-Peak
19,18,177.9082293,6.703199143,0.054565292,0.100934328,40.89920909090910,899.9369181818180,0.046334993,Mid-Peak
19,19,173.5708436,7.374064172,0.054565292,0.035625255,42.361836363636400,940.5835636363640,0.046334993,Mid-Peak
19,20,167.6830226,8.161144828,0.074012739,0.024497567,43.293409090909100,919.3996363636360,0.046334993,Peak
19,21,164.6596633,9.491117184,0.074012739,0.025040927,43.74061818181820,837.4102818181820,0.046334993,Peak
19,22,160.2254443,10.37893098,0.054565292,0.023936542,43.696754545454500,714.988490909091,0.046334993,Mid-Peak
19,23,158.9376804,12.70562844,0.054565292,0.022765021,43.08505454545460,541.0003545454550,0.046334993,Mid-Peak
20,0,172.6344138,11.00624347,0.034768521,0.024395958,42.595300000000000,320.973,0.046334993,Base
20,1,175.7719832,13.57260823,0.034768521,0.021354531,40.80775,141.3945,0.046334993,Base
20,2,175.0348374,17.12862878,0.034768521,0.020502648,37.62045,16.00355,0.046334993,Base
20,3,174.2552504,20.06998578,0.034768521,0.019911529,35.369700000000000,0.0,0.046334993,Base
20,4,173.0880115,22.54690316,0.034768521,0.019252455,33.7954,0.0,0.046334993,Base
20,5,175.2518807,24.8934036,0.034768521,0.018695722,32.511000000000000,0.0,0.046334993,Base
20,6,177.7422857,27.31476643,0.034768521,0.018211855,31.535250000000000,0.0,0.046334993,Base
20,7,187.0640444,26.44093127,0.054565292,0.016465515,30.75785,0.0,0.046334993,Mid-Peak
20,8,214.0393165,24.72181108,0.054565292,0.016622028,30.07045,0.0,0.046334993,Mid-Peak
20,9,218.4892513,18.51440747,0.054565292,0.016811972,29.4232,0.0,0.046334993,Mid-Peak
20,10,228.7837617,15.31578115,0.054565292,0.016515184,28.85165,0.0,0.046334993,Mid-Peak
20,11,242.293781,14.18833622,0.054565292,0.01657536,28.32235,0.0,0.046334993,Mid-Peak
20,12,227.5212061,12.38294223,0.054565292,0.016901622,27.85405,3.3299500000000000,0.046334993,Mid-Peak
20,13,221.1469783,12.67571841,0.054565292,0.018291408,28.8273,99.18940000000000,0.046334993,Mid-Peak
20,14,221.2552382,13.02622689,0.054565292,0.01824556,31.26155,281.29765,0.046334993,Mid-Peak
20,15,218.3852232,11.99605356,0.054565292,0.021164314,34.3089,479.0719,0.046334993,Mid-Peak
20,16,199.3651866,10.79253716,0.054565292,0.077765229,37.19805,665.3836,0.046334993,Mid-Peak
20,17,193.0962895,9.23307643,0.054565292,0.077527526,39.7224,812.6048000000000,0.046334993,Mid-Peak
20,18,189.0536048,7.682301911,0.054565292,0.018931924,41.72625,918.21835,0.046334993,Mid-Peak
20,19,183.9741858,7.422590334,0.054565292,0.018147858,43.1256,959.5608,0.046334993,Mid-Peak
20,20,180.1162845,8.264167826,0.054565292,0.017106167,43.9844,938.6191,0.046334993,Mid-Peak
20,21,182.2366855,10.24302181,0.054565292,0.017041215,44.37575,855.15475,0.046334993,Mid-Peak
20,22,177.671716,10.12453695,0.054565292,0.016847586,44.3254,729.6213,0.046334993,Mid-Peak
20,23,175.8088069,10.89766305,0.054565292,0.016552436,43.7456,553.6984500000000,0.046334993,Mid-Peak
21,0,159.8627848,13.90441624,0.034768521,0.021141008,42.232480000000000,356.33912,0.046334993,Base
21,1,152.8569468,16.99898495,0.034768521,0.020998113,40.37472,156.92172,0.046334993,Base
21,2,151.388676,20.72331475,0.034768521,0.020691255,37.07224,18.15288,0.046334993,Base
21,3,149.7236693,23.71644364,0.034768521,0.020357324,34.707680000000000,0.0,0.046334993,Base
21,4,150.1733624,26.4714575,0.034768521,0.020156354,33.19704,0.0,0.046334993,Base
21,5,149.8144242,27.84546825,0.034768521,0.02014391,31.91004,0.0,0.046334993,Base
21,6,153.666325,30.54606982,0.034768521,0.020800527,30.8512,0.0,0.046334993,Base
21,7,162.460466,28.94832448,0.034768521,0.021027914,29.931720000000000,0.0,0.046334993,Base
21,8,186.744701,24.21990184,0.034768521,0.021436949,29.167880000000000,0.0,0.046334993,Base
21,9,197.9636224,17.91088375,0.034768521,0.021514019,28.52856,0.0,0.046334993,Base
21,10,216.7993215,15.94115457,0.034768521,0.021128236,27.96072,0.0,0.046334993,Base
21,11,224.8540094,14.96477927,0.034768521,0.021627985,27.46776,0.0,0.046334993,Base
21,12,214.9415915,13.09180808,0.034768521,0.021992263,27.02068,3.6519600000000000,0.046334993,Base
21,13,211.3245435,13.09496762,0.034768521,0.06954916,27.994600000000000,95.33608000000000,0.046334993,Base
21,14,211.4565296,13.75112857,0.034768521,0.113678546,30.26372,267.18516,0.046334993,Base
21,15,207.1257081,12.45405699,0.034768521,0.113182727,33.07152,455.52796,0.046334993,Base
21,16,197.3803128,11.117745,0.034768521,0.113805067,35.87368,636.43772,0.046334993,Base
21,17,189.2274857,9.460681389,0.034768521,0.114082232,38.46552,786.09164,0.046334993,Base
21,18,180.5250966,7.990979091,0.034768521,0.073066293,40.54012,892.64868,0.046334993,Base
21,19,175.5125095,8.228709605,0.054565292,0.073034527,41.99776,927.9774,0.046334993,Mid-Peak
21,20,170.1285123,9.440918409,0.054565292,0.024125642,42.91248,905.8692800000000,0.046334993,Mid-Peak
21,21,168.3658832,11.31415485,0.054565292,0.024427697,43.36788,829.36824,0.046334993,Mid-Peak
21,22,160.6948897,11.31767255,0.054565292,0.022269647,43.349760000000000,710.95684,0.046334993,Mid-Peak
21,23,156.8252677,13.02821499,0.054565292,0.021594581,42.75812,542.75868,0.046334993,Mid-Peak
22,0,164.7379038,16.7155983,0.03498139,0.017248495,40.934747826087000,294.8201043478260,0.046334993,Base
22,1,165.2367707,20.40141951,0.03498139,0.016813574,38.85450434782610,100.85075652173900,0.046334993,Base
22,2,165.9638277,23.559701,0.03498139,0.014907107,35.971539130434800,3.1882956521739100,0.046334993,Base
22,3,166.9593327,26.31874689,0.03498139,0.014451896,34.324017391304300,0.0,0.046334993,Base
22,4,167.6662181,28.88204633,0.03498139,0.014117975,33.11624347826090,0.0,0.046334993,Base
22,5,171.3372323,31.31239595,0.03498139,0.014020274,32.126,0.0,0.046334993,Base
22,6,175.8346496,33.84676813,0.054947363,0.013756407,31.315452173913000,0.0,0.046334993,Mid-Peak
22,7,186.2421735,46.04267225,0.054947363,0.014236868,30.6314,0.0,0.046334993,Mid-Peak
22,8,206.3096867,45.05702022,0.054947363,0.014928703,29.99448695652170,0.0,0.046334993,Mid-Peak
22,9,236.3263615,34.56195173,0.054947363,0.015933314,29.409826086956500,0.0,0.046334993,Mid-Peak
22,10,265.6465939,23.17618148,0.054947363,0.015633542,28.862191304347800,0.0,0.046334993,Mid-Peak
22,11,295.9068686,21.15951132,0.054947363,0.016811319,28.36286956521740,0.0,0.046334993,Mid-Peak
22,12,293.8725668,18.46000214,0.054947363,0.01769578,27.940443478260900,0.10291304347826100,0.046334993,Mid-Peak
22,13,294.2908413,17.82104279,0.054947363,0.017793077,28.28111304347830,53.2247652173913,0.046334993,Mid-Peak
22,14,307.7732065,19.43648596,0.054947363,0.02050422,30.479017391304300,226.59822608695700,0.046334993,Mid-Peak
22,15,258.318888,15.73624027,0.054947363,0.019174919,33.31670434782610,424.532147826087,0.046334993,Mid-Peak
22,16,199.4485394,9.61867789,0.054947363,0.018538473,36.110417391304300,610.2968086956520,0.046334993,Mid-Peak
22,17,190.7121759,7.909533809,0.054947363,0.01966314,38.527069565217400,763.6875217391300,0.046334993,Mid-Peak
22,18,183.7829837,7.343370952,0.054947363,0.019850593,40.4043652173913,874.9137304347830,0.046334993,Mid-Peak
22,19,178.5168589,7.859416008,0.054947363,0.019262938,41.727582608695700,918.6057478260870,0.046334993,Mid-Peak
22,20,173.1873666,8.77647092,0.074564014,0.019498351,42.555113043478300,895.7748347826090,0.046334993,Peak
22,21,169.6311524,9.945016189,0.074564014,0.01827781,42.924069565217400,810.7355913043480,0.046334993,Peak
22,22,165.0062549,10.67312426,0.054947363,0.015756398,42.83243478260870,677.1034347826090,0.046334993,Mid-Peak
22,23,165.0131043,12.69426279,0.054947363,0.014585574,42.22866086956520,497.3168956521740,0.046334993,Mid-Peak
23,0,172.4969021,15.80665047,0.03498139,0.012644798,41.68275,308.8922,0.046334993,Base
23,1,174.6579985,18.00131258,0.03498139,0.013195937,39.70705,109.51235,0.046334993,Base
23,2,174.7910194,20.93518968,0.03498139,0.010070181,36.68105,3.74705,0.046334993,Base
23,3,174.072056,23.54899936,0.03498139,0.009960199,34.9965,0.0,0.046334993,Base
23,4,177.2115839,25.83379693,0.03498139,0.009944097,33.650800000000000,0.0,0.046334993,Base
23,5,180.3703101,28.09603149,0.03498139,0.009834524,32.4775,0.0,0.046334993,Base
23,6,185.0882019,30.70118537,0.03498139,0.009734504,31.545700000000000,0.0,0.046334993,Base
23,7,193.9555985,30.76011733,0.054947363,0.009325414,30.81585,0.0,0.046334993,Mid-Peak
23,8,217.6928957,27.812271,0.054947363,0.009430757,30.15175,0.0,0.046334993,Mid-Peak
23,9,223.5992766,21.76513021,0.054947363,0.012101984,29.48545,0.0,0.046334993,Mid-Peak
23,10,234.4732508,16.96199976,0.054947363,0.007760831,28.85565,0.0,0.046334993,Mid-Peak
23,11,246.4750736,14.77580733,0.054947363,0.007810091,28.32795,0.0,0.046334993,Mid-Peak
23,12,236.8466732,12.37166884,0.054947363,0.007808044,27.9048,0.105,0.046334993,Mid-Peak
23,13,229.9063638,12.71490556,0.054947363,0.007859624,28.29025,55.60195,0.046334993,Mid-Peak
23,14,224.7375794,13.21714222,0.054947363,0.014183319,30.38395,229.12710000000000,0.046334993,Mid-Peak
23,15,221.7679964,12.16052769,0.054947363,0.012706203,33.21395,431.61995,0.046334993,Mid-Peak
23,16,203.9450818,10.85240215,0.054947363,0.007837791,36.13635,617.1329000000000,0.046334993,Mid-Peak
23,17,194.4440489,9.105557762,0.054947363,0.01529815,38.67115,769.3234,0.046334993,Mid-Peak
23,18,185.0345684,7.689122295,0.054947363,0.015564917,40.667700000000000,879.75775,0.046334993,Mid-Peak
23,19,179.8049583,7.43813376,0.054947363,0.016875833,42.0708,929.7244500000000,0.046334993,Mid-Peak
23,20,182.4708417,7.702832872,0.054947363,0.016728599,42.97825,910.65425,0.046334993,Mid-Peak
23,21,183.5306258,8.804154303,0.054947363,0.014642078,43.38455,821.2156,0.046334993,Mid-Peak
23,22,179.0302234,8.871357868,0.054947363,0.013943569,43.32405,684.7452500000000,0.046334993,Mid-Peak
23,23,178.0028621,10.39522036,0.054947363,0.009088257,42.76265,504.65880000000000,0.046334993,Mid-Peak
24,0,162.3807878,14.49886039,0.03498139,0.016737195,41.6607,298.6742,0.046334993,Base
24,1,156.0542927,17.61808067,0.03498139,0.016704992,39.60725,103.3119,0.046334993,Base
24,2,156.2710649,21.25862751,0.03498139,0.016673062,36.69125,3.26605,0.046334993,Base
24,3,155.844724,24.22520539,0.03498139,0.016436177,34.95525,0.0,0.046334993,Base
24,4,156.0162521,26.29767204,0.03498139,0.016395105,33.5762,0.0,0.046334993,Base
24,5,156.6792569,28.42937622,0.03498139,0.016443955,32.4482,0.0,0.046334993,Base
24,6,158.3313463,30.76049498,0.03498139,0.016257968,31.5873,0.0,0.046334993,Base
24,7,167.2714945,32.64266105,0.03498139,0.01661657,30.837700000000000,0.0,0.046334993,Base
24,8,187.3657452,29.19207412,0.03498139,0.016828619,30.13965,0.0,0.046334993,Base
24,9,193.6972789,22.10029648,0.03498139,0.017697833,29.51215,0.0,0.046334993,Base
24,10,210.5667919,18.00109828,0.03498139,0.016457191,28.9043,0.0,0.046334993,Base
24,11,217.7352067,15.91011711,0.03498139,0.01654998,28.346050000000000,0.0,0.046334993,Base
24,12,210.6026934,14.31868188,0.03498139,0.018246105,27.88745,0.07935,0.046334993,Base
24,13,207.0604328,15.29232173,0.03498139,0.016733511,28.24455,53.6164,0.046334993,Base
24,14,205.7971697,16.34447856,0.03498139,0.016753706,30.34165,221.5591,0.046334993,Base
24,15,203.1829353,14.77226442,0.03498139,0.018400844,33.0654,413.33705,0.046334993,Base
24,16,195.2338891,13.68960701,0.03498139,0.018503048,35.796,599.9137500000000,0.046334993,Base
24,17,189.0358182,11.40071497,0.03498139,0.02176826,38.21735,764.60545,0.046334993,Base
24,18,182.4693367,9.337719511,0.03498139,0.023093503,40.1733,878.47475,0.046334993,Base
24,19,177.8064098,9.850636982,0.054947363,0.021953019,41.5478,918.4055500000000,0.046334993,Mid-Peak
24,20,174.1383464,12.11495819,0.054947363,0.020054259,42.363150000000000,892.3446,0.046334993,Mid-Peak
24,21,172.4314301,13.88972769,0.054947363,0.018607572,42.6605,804.2988500000000,0.046334993,Mid-Peak
24,22,166.6579405,13.47821515,0.054947363,0.016729281,42.46755,665.2868,0.046334993,Mid-Peak
24,23,159.9117705,13.79357737,0.054947363,0.016459784,41.8064,486.89890000000000,0.046334993,Mid-Peak
25,0,161.6807195,33.29478349,0.03498139,0.01821352,37.99708,214.29932,,Base
25,1,162.1643352,36.70245131,0.03498139,0.017686834,34.86374,39.280380000000000,,Base
25,2,163.3263842,39.70874918,0.03498139,0.017254493,32.46224,0.00014,,Base
25,3,163.2742015,41.86331785,0.03498139,0.016935872,31.08754,0.0,,Base
25,4,164.1455323,44.14821545,0.03498139,0.016888605,29.8676,0.0,,Base
25,5,167.833812,45.89188769,0.03498139,0.016760829,28.88058,0.0,,Base
25,6,171.8600264,48.23901222,0.054952822,0.015726479,28.08638,0.0,,Mid-Peak
25,7,184.1155489,74.04485986,0.054952822,0.013888032,27.349560000000000,0.0,,Mid-Peak
25,8,201.2148321,83.67433144,0.054952822,0.015052668,26.663640000000000,0.0,,Mid-Peak
25,9,226.0527963,65.22500139,0.054952822,0.016293473,26.01116,0.0,,Mid-Peak
25,10,248.9563147,46.37130994,0.054952822,0.016024577,25.43478,0.0,,Mid-Peak
25,11,274.2649502,37.41066931,0.054952822,0.017741225,24.95418,0.0,,Mid-Peak
25,12,270.3937287,29.74309987,0.054952822,0.018359444,24.54916,0.0,,Mid-Peak
25,13,270.5285911,25.79943307,0.054952822,0.018832667,24.35391,12.99279,,Mid-Peak
25,14,283.1744068,26.38485442,0.054952822,0.020792804,26.347820000000000,156.31638,,Mid-Peak
25,15,234.6655903,25.51108938,0.054952822,0.019928831,29.183750000000000,363.63214,,Mid-Peak
25,16,185.38417,15.0159498,0.054952822,0.019685233,32.328410000000000,560.49649,,Mid-Peak
25,17,176.13557,12.87191252,0.054952822,0.020661835,35.11162,718.6235000000000,,Mid-Peak
25,18,169.3260649,12.20101567,0.054952822,0.02125915,37.222660000000000,826.0874800000000,,Mid-Peak
25,19,164.8149979,13.71824833,0.054952822,0.020653102,38.71071,869.70075,,Mid-Peak
25,20,164.5592763,17.27833313,0.074569472,0.020218687,39.62769,847.31465,,Peak
25,21,163.5797207,21.27992224,0.074569472,0.019143591,40.018060000000000,753.7774900000000,,Peak
25,22,162.5016416,24.96823021,0.054952822,0.01815539,39.91697,606.8194600000000,,Mid-Peak
25,23,161.6711263,29.30975806,0.054952822,0.017589188,39.30046,417.96737,,Mid-Peak
26,0,171.658564,30.55123992,0.03498139,0.017586868,37.913440000000000,206.37124,,Base
26,1,174.991829,33.23501968,0.03498139,0.01617102,34.94984,38.8426,,Base
26,2,175.0890335,36.04952531,0.03498139,0.016076812,32.55564,0.00452,,Base
26,3,175.274246,38.63140612,0.03498139,0.015955203,31.09936,0.0,,Base
26,4,174.5540163,40.8766918,0.03498139,0.015906735,29.85348,0.0,,Base
26,5,175.899032,42.82035111,0.03498139,0.015731637,28.83688,0.0,,Base
26,6,179.8815329,45.30509686,0.03498139,0.015569093,28.06772,0.0,,Base
26,7,195.4416718,45.47813844,0.054952822,0.012968713,27.45016,0.0,,Mid-Peak
26,8,216.1947862,40.82532661,0.054952822,0.0131675,26.819120000000000,0.0,,Mid-Peak
26,9,211.4688941,35.00872325,0.054952822,0.013292928,26.21152,0.0,,Mid-Peak
26,10,218.1402493,33.02515317,0.054952822,0.013083335,25.667,0.0,,Mid-Peak
26,11,228.609657,30.52177074,0.054952822,0.014809753,25.20168,0.0,,Mid-Peak
26,12,217.0508809,27.86045853,0.054952822,0.015649109,24.8402,0.0,,Mid-Peak
26,13,211.0683292,26.81095408,0.054952822,0.018018609,24.711080000000000,12.87904,,Mid-Peak
26,14,207.3469699,26.09646492,0.054952822,0.019174976,26.49776,143.02348,,Mid-Peak
26,15,203.9510352,23.660016,0.054952822,0.019135022,29.18376,332.34436,,Mid-Peak
26,16,184.152188,21.59456297,0.054952822,0.01977985,32.179920000000000,520.09592,,Mid-Peak
26,17,176.3569064,20.02996422,0.054952822,0.020713196,34.945480000000000,671.6846400000000,,Mid-Peak
26,18,171.3249388,19.1568143,0.054952822,0.016785936,37.05332,781.32188,,Mid-Peak
26,19,169.2495706,22.00514739,0.054952822,0.0167855,38.53604,836.3694800000000,,Mid-Peak
26,20,177.5315561,26.81773707,0.054952822,0.016745218,39.47748,824.7256,,Mid-Peak
26,21,179.7229585,30.6975758,0.054952822,0.01553547,39.89792,737.33012,,Mid-Peak
26,22,178.5819262,32.15849352,0.054952822,0.014969022,39.81512,595.5664,,Mid-Peak
26,23,177.6726152,34.89843744,0.054952822,0.014726243,39.17828,405.18776000000000,,Mid-Peak
27,0,159.3832405,35.81287564,0.03498139,0.018967238,37.837360000000000,205.07564000000000,,Base
27,1,152.1688612,38.40641264,0.03498139,0.019230431,34.89484,37.818080000000000,,Base
27,2,151.3817684,40.30368939,0.03498139,0.019382932,32.68092,0.00176,,Base
27,3,151.1325289,43.41654327,0.03498139,0.019342542,31.37276,0.0,,Base
27,4,149.932397,44.17157432,0.03498139,0.01930619,30.249600000000000,0.0,,Base
27,5,149.4656878,45.583324,0.03498139,0.01923971,29.348400000000000,0.0,,Base
27,6,153.2121168,49.95424107,0.03498139,0.019301933,28.556640000000000,0.0,,Base
27,7,165.7477227,54.11621274,0.03498139,0.018260296,27.86808,0.0,,Base
27,8,179.7793839,45.40437379,0.03498139,0.01784231,27.16896,0.0,,Base
27,9,183.7584934,33.52545348,0.03498139,0.017962062,26.50176,0.0,,Base
27,10,200.2116057,27.67695347,0.03498139,0.018565517,25.924,0.0,,Base
27,11,208.7960498,23.68711414,0.03498139,0.019573422,25.422200000000000,0.0,,Base
27,12,200.3842333,19.23435951,0.03498139,0.020723239,25.03696,0.0,,Base
27,13,198.1478391,18.50265217,0.03498139,0.02002907,24.89396,12.24564,,Base
27,14,195.932372,18.004955,0.03498139,0.020017499,26.727160000000000,144.11880000000000,,Base
27,15,191.0822709,14.86098781,0.03498139,0.02105717,29.455960000000000,342.44552,,Base
27,16,181.6732229,12.60387518,0.03498139,0.023476994,32.48856,536.4984000000000,,Base
27,17,175.3651161,11.39331001,0.03498139,0.022651937,35.076480000000000,698.18868,,Base
27,18,170.8765577,10.98955498,0.03498139,0.02048832,37.07284,807.04196,,Base
27,19,165.5262077,11.91205043,0.054952822,0.019988352,38.40184,852.3117600000000,,Mid-Peak
